,Unnamed: 0,actual,SVM Preds,LGB Preds,XGB Preds,CB Preds,MNB_BOW,MNB_TF-IDF
4365,2342,CG,OR,OR,CG,CG,CG,CG
4366,15337,CG,CG,CG,CG,CG,CG,CG
4367,22907,CG,CG,CG,CG,CG,CG,CG
4368,17520,OR,OR,OR,OR,OR,OR,OR
4369,38529,OR,OR,OR,OR,OR,OR,OR
4370,2294,OR,OR,OR,OR,OR,OR,OR
4371,27418,CG,CG,CG,CG,CG,CG,CG
4372,8975,CG,OR,OR,CG,OR,CG,OR
4373,2949,OR,OR,OR,OR,OR,OR,OR
4374,24712,CG,CG,CG,CG,CG,CG,CG
4375,34950,CG,CG,CG,OR,CG,CG,CG
4376,3693,OR,OR,OR,OR,OR,OR,OR
4377,32120,CG,CG,CG,CG,CG,CG,CG
4378,27334,OR,OR,OR,OR,OR,OR,OR
4379,37070,OR,CG,CG,CG,CG,OR,OR
4380,6434,CG,CG,CG,CG,CG,CG,CG
4381,2672,CG,OR,OR,CG,OR,CG,CG
4382,26002,CG,OR,OR,CG,CG,CG,CG
4383,18900,OR,OR,OR,OR,OR,OR,OR
4384,25603,CG,CG,CG,CG,CG,CG,CG
4385,36204,OR,OR,OR,OR,OR,OR,OR
4386,6146,OR,OR,OR,OR,OR,OR,OR
4387,34295,OR,OR,OR,OR,OR,CG,OR
4388,312,CG,CG,CG,OR,CG,OR,OR
4389,32655,CG,CG,CG,OR,OR,CG,OR
4390,7950,CG,CG,CG,CG,CG,CG,CG
4391,5661,CG,CG,CG,CG,CG,CG,CG
4392,29611,OR,CG,CG,CG,CG,CG,CG
4393,23264,CG,CG,CG,OR,OR,OR,OR
4394,34901,OR,OR,OR,OR,OR,OR,OR
4395,35338,CG,CG,CG,CG,CG,CG,CG
4396,30092,CG,CG,CG,CG,CG,CG,CG
4397,7364,OR,OR,OR,OR,OR,OR,OR
4398,13226,CG,OR,OR,OR,OR,CG,OR
4399,4785,CG,CG,CG,CG,CG,CG,CG
4400,27709,OR,OR,OR,OR,OR,OR,OR
4401,30073,OR,OR,OR,OR,OR,OR,OR
4402,16522,CG,CG,CG,CG,OR,CG,CG
4403,2571,CG,CG,CG,CG,CG,CG,CG
4404,27884,OR,OR,OR,OR,OR,OR,OR
4405,20123,CG,CG,CG,CG,CG,CG,CG
4406,11472,OR,OR,OR,OR,OR,OR,OR
4407,17626,OR,OR,OR,OR,OR,OR,OR
4408,10080,OR,CG,CG,OR,OR,OR,OR
4409,831,OR,OR,OR,OR,OR,OR,OR
4410,1850,OR,OR,OR,OR,OR,OR,OR
4411,26184,CG,OR,OR,OR,OR,OR,OR
4412,8156,OR,OR,OR,CG,CG,OR,OR
4413,116,CG,CG,CG,CG,CG,CG,CG
4414,6809,OR,OR,OR,OR,OR,OR,OR
4415,7096,OR,OR,OR,OR,OR,OR,OR
4416,399,CG,CG,CG,CG,CG,OR,CG
4417,39603,OR,OR,OR,OR,OR,OR,OR
4418,4630,OR,OR,OR,OR,OR,OR,OR
4419,16541,OR,OR,OR,OR,OR,OR,OR
4420,38743,OR,OR,OR,OR,OR,OR,OR
4421,39316,CG,CG,CG,CG,CG,CG,CG
4422,15871,CG,OR,OR,OR,OR,CG,CG
4423,21944,CG,CG,CG,CG,CG,CG,CG
4424,33244,OR,CG,CG,CG,OR,CG,OR
4425,34870,OR,OR,OR,OR,OR,OR,OR
4426,22013,CG,CG,CG,CG,CG,CG,CG
4427,14049,OR,OR,OR,OR,OR,OR,OR
4428,31034,OR,OR,OR,OR,OR,CG,CG
4429,36265,OR,OR,OR,OR,OR,OR,OR
4430,31386,OR,OR,OR,OR,OR,OR,OR
4431,4506,CG,CG,CG,CG,CG,CG,CG
4432,13399,CG,CG,CG,CG,CG,CG,CG
4433,34948,OR,OR,OR,OR,OR,CG,OR
4434,3988,CG,CG,CG,CG,CG,CG,CG
4435,2828,OR,OR,OR,OR,OR,OR,OR
4436,11947,OR,OR,OR,OR,OR,OR,OR
4437,16703,OR,CG,CG,CG,CG,OR,OR
4438,16278,OR,OR,OR,OR,OR,OR,OR
4439,31132,CG,CG,CG,CG,CG,CG,CG
4440,13638,CG,CG,CG,CG,CG,CG,CG
4441,25397,CG,OR,OR,OR,OR,CG,OR
4442,38427,OR,OR,OR,OR,OR,OR,OR
4443,31101,OR,OR,OR,OR,OR,OR,OR
4444,4817,OR,OR,OR,OR,OR,OR,OR
4445,26053,OR,OR,OR,OR,OR,OR,OR
4446,13070,CG,CG,CG,CG,CG,CG,CG
4447,39435,OR,OR,OR,OR,OR,OR,OR
4448,11670,CG,CG,CG,CG,CG,CG,CG
4449,9150,OR,CG,CG,CG,CG,OR,OR
4450,17432,CG,OR,OR,OR,OR,OR,OR
4451,14445,CG,CG,CG,CG,CG,CG,CG
4452,3530,OR,OR,OR,OR,OR,OR,OR
4453,39631,OR,OR,OR,OR,OR,OR,OR
4454,28650,CG,OR,OR,OR,OR,CG,OR
4455,25361,OR,OR,OR,OR,OR,OR,OR
4456,26524,OR,OR,OR,OR,OR,OR,OR
4457,38594,CG,CG,CG,CG,CG,CG,CG
4458,26983,OR,OR,OR,OR,OR,OR,OR
4459,40253,OR,OR,OR,OR,OR,OR,OR
4460,2448,OR,OR,OR,OR,OR,OR,OR
4461,5501,CG,OR,OR,OR,OR,CG,CG
4462,12522,OR,OR,OR,OR,OR,OR,OR
4463,24358,CG,CG,CG,CG,CG,CG,CG
4464,35929,OR,OR,OR,OR,OR,OR,OR
4465,25365,OR,OR,OR,OR,OR,OR,OR
4466,10850,OR,CG,CG,OR,OR,OR,CG
4467,33433,OR,OR,OR,OR,OR,OR,OR
4468,35416,OR,OR,OR,OR,OR,OR,OR
4469,19497,OR,OR,OR,OR,OR,OR,OR
4470,10742,CG,CG,CG,CG,CG,CG,CG
4471,26305,CG,CG,CG,CG,CG,CG,CG
4472,16111,CG,CG,CG,CG,CG,CG,CG
4473,10370,OR,OR,OR,OR,OR,OR,OR
4474,3378,CG,CG,CG,CG,CG,CG,CG
4475,24569,OR,OR,OR,OR,OR,OR,OR
4476,26726,OR,OR,OR,OR,OR,OR,OR
4477,34638,CG,CG,CG,CG,CG,CG,CG
4478,6366,OR,OR,OR,OR,OR,OR,OR
4479,38589,CG,CG,CG,CG,CG,CG,CG
4480,27740,OR,CG,CG,OR,OR,OR,OR
4481,20767,OR,OR,OR,OR,OR,OR,OR
4482,22621,CG,CG,CG,CG,CG,CG,CG
4483,29460,CG,CG,CG,CG,CG,CG,CG
4484,16736,CG,CG,CG,CG,CG,CG,CG
4485,38300,CG,CG,CG,CG,CG,CG,CG
4486,24467,CG,CG,CG,CG,CG,CG,CG
4487,29389,OR,OR,OR,OR,OR,CG,CG
4488,37120,CG,CG,CG,CG,CG,CG,CG
4489,25126,CG,CG,CG,CG,CG,CG,CG
4490,33166,OR,OR,OR,OR,OR,OR,OR
4491,18430,OR,OR,OR,OR,OR,OR,OR
4492,36270,CG,CG,CG,CG,CG,CG,CG
4493,21152,CG,CG,CG,CG,CG,CG,CG
4494,38846,CG,CG,CG,CG,CG,CG,CG
4495,28565,CG,OR,OR,OR,OR,CG,OR
4496,13177,CG,OR,OR,OR,OR,CG,CG
4497,39281,CG,CG,CG,CG,CG,CG,CG
4498,3245,OR,OR,OR,CG,OR,OR,OR
4499,14565,CG,CG,CG,CG,CG,CG,OR
4500,20521,CG,OR,OR,OR,OR,CG,CG
4501,34183,CG,CG,CG,CG,CG,CG,CG
4502,33925,CG,CG,CG,CG,CG,CG,CG
4503,35712,CG,CG,CG,CG,CG,CG,CG
4504,2213,CG,CG,CG,CG,CG,CG,CG
4505,23084,CG,CG,CG,CG,CG,CG,CG
4506,36658,OR,CG,CG,OR,CG,OR,OR
4507,959,CG,CG,CG,CG,CG,CG,CG
4508,618,OR,OR,OR,OR,OR,OR,OR
4509,20885,OR,OR,OR,OR,OR,OR,OR
4510,4308,OR,OR,OR,OR,OR,OR,OR
4511,39199,OR,OR,OR,OR,OR,OR,OR
4512,29797,OR,CG,CG,OR,OR,OR,CG
4513,34210,CG,CG,CG,CG,CG,CG,CG
4514,29096,CG,CG,CG,CG,CG,CG,CG
4515,27235,OR,OR,OR,OR,OR,OR,OR
4516,6969,CG,CG,CG,CG,CG,CG,CG
4517,6478,OR,OR,OR,OR,OR,OR,OR
4518,12524,OR,OR,OR,OR,OR,OR,OR
4519,37203,CG,OR,OR,OR,OR,CG,CG
4520,33268,CG,CG,CG,CG,CG,CG,CG
4521,37428,OR,CG,CG,CG,CG,OR,OR
4522,3337,CG,OR,OR,OR,OR,CG,CG
4523,38949,CG,CG,CG,CG,CG,CG,CG
4524,32121,OR,OR,OR,OR,OR,OR,OR
4525,6515,CG,CG,CG,CG,CG,CG,CG
4526,32707,CG,CG,CG,CG,CG,CG,CG
4527,32874,OR,OR,OR,OR,OR,CG,OR
4528,32833,CG,CG,CG,CG,CG,CG,CG
4529,20118,CG,CG,CG,OR,OR,CG,CG
4530,23022,OR,OR,OR,OR,OR,OR,OR
4531,19058,CG,CG,CG,CG,CG,CG,CG
4532,38396,CG,CG,CG,CG,CG,CG,CG
4533,18627,OR,OR,OR,OR,OR,OR,OR
4534,5787,OR,OR,OR,OR,OR,OR,OR
4535,39343,CG,CG,CG,CG,CG,CG,CG
4536,6036,OR,OR,OR,OR,OR,OR,OR
4537,40119,OR,OR,OR,OR,OR,OR,OR
4538,4519,CG,OR,OR,OR,OR,OR,OR
4539,10781,OR,OR,OR,OR,OR,OR,OR
4540,8420,OR,CG,CG,CG,CG,OR,OR
4541,33251,CG,CG,CG,CG,CG,CG,CG
4542,21916,CG,CG,CG,CG,CG,CG,CG
4543,21011,OR,OR,OR,OR,OR,OR,OR
4544,9027,OR,OR,OR,OR,OR,OR,OR
4545,15159,CG,CG,CG,CG,CG,CG,CG
4546,17204,CG,CG,CG,CG,CG,CG,CG
4547,26954,OR,OR,OR,OR,OR,OR,OR
4548,34070,CG,CG,CG,CG,CG,CG,OR
4549,30833,OR,OR,OR,OR,OR,OR,OR
4550,33522,OR,OR,OR,OR,OR,OR,OR
4551,16084,OR,OR,OR,OR,OR,CG,OR
4552,12354,CG,CG,CG,OR,CG,CG,CG
4553,38598,CG,OR,OR,OR,OR,CG,CG
4554,10020,OR,OR,OR,OR,OR,OR,OR
4555,25478,CG,CG,CG,CG,CG,CG,CG
4556,36145,OR,OR,OR,OR,OR,OR,OR
4557,39022,OR,OR,OR,OR,OR,CG,OR
4558,8510,OR,OR,OR,OR,OR,OR,OR
4559,29451,CG,CG,CG,CG,CG,CG,OR
4560,22064,CG,CG,CG,CG,CG,CG,CG
4561,13389,OR,OR,OR,OR,OR,OR,OR
4562,35424,CG,CG,CG,CG,CG,CG,CG
4563,28833,CG,OR,OR,OR,OR,CG,OR
4564,19834,CG,CG,CG,CG,CG,CG,CG
4565,40361,OR,OR,OR,OR,OR,OR,OR
4566,26007,CG,CG,CG,CG,CG,CG,CG
4567,32630,CG,CG,CG,CG,CG,CG,CG
4568,5114,CG,CG,CG,CG,CG,CG,CG
4569,32976,OR,OR,OR,OR,OR,OR,OR
4570,22255,OR,CG,CG,CG,CG,OR,OR
4571,38272,OR,OR,OR,OR,OR,OR,OR
4572,18999,CG,OR,OR,OR,OR,CG,CG
4573,4800,CG,CG,CG,CG,CG,CG,CG
4574,12250,OR,CG,CG,CG,CG,CG,OR
4575,29354,CG,CG,CG,CG,CG,CG,CG
4576,15108,OR,OR,OR,OR,OR,OR,OR
4577,36664,OR,CG,CG,CG,CG,CG,CG
4578,35819,CG,CG,CG,CG,CG,CG,CG
4579,39103,OR,CG,CG,CG,CG,CG,OR
4580,3288,CG,CG,CG,CG,CG,CG,CG
4581,27137,OR,OR,OR,OR,OR,OR,OR
4582,26851,CG,OR,OR,OR,OR,CG,CG
4583,31305,OR,OR,OR,OR,OR,OR,OR
4584,32407,CG,CG,CG,CG,CG,CG,CG
4585,13752,CG,CG,CG,CG,CG,CG,CG
4586,26701,CG,CG,CG,CG,CG,CG,CG
4587,35738,OR,OR,OR,OR,OR,OR,OR
4588,5882,OR,OR,OR,OR,OR,CG,OR
4589,16345,OR,CG,CG,CG,CG,OR,OR
4590,38707,OR,OR,OR,OR,OR,OR,OR
4591,31510,CG,CG,CG,CG,CG,CG,CG
4592,36965,CG,CG,CG,CG,CG,CG,CG
4593,13713,OR,OR,OR,OR,OR,OR,OR
4594,24025,OR,OR,OR,OR,OR,OR,OR
4595,30113,OR,OR,OR,OR,OR,OR,OR
4596,25489,OR,OR,OR,OR,OR,OR,OR
4597,22806,CG,CG,CG,CG,CG,CG,CG
4598,702,OR,OR,OR,OR,OR,OR,OR
4599,39936,CG,CG,CG,CG,CG,CG,CG
4600,13326,CG,CG,CG,CG,CG,CG,CG
4601,32034,CG,CG,CG,CG,CG,CG,CG
4602,991,CG,CG,CG,CG,CG,CG,CG
4603,38099,OR,OR,OR,CG,CG,OR,OR
4604,27931,OR,OR,OR,OR,OR,OR,OR
4605,26824,OR,OR,OR,OR,OR,OR,OR
4606,11677,OR,OR,OR,OR,OR,OR,OR
4607,19766,OR,OR,OR,OR,OR,OR,OR
4608,13197,OR,OR,OR,OR,OR,OR,CG
4609,33582,OR,OR,OR,OR,OR,CG,OR
4610,40404,CG,CG,CG,CG,CG,CG,CG
4611,1889,OR,OR,OR,OR,OR,OR,OR
4612,20220,OR,CG,CG,CG,CG,OR,OR
4613,6072,OR,OR,OR,OR,OR,OR,OR
4614,27238,OR,OR,OR,OR,OR,OR,OR
4615,21568,CG,CG,CG,CG,CG,CG,CG
4616,19736,CG,CG,CG,CG,CG,CG,CG
4617,14845,OR,OR,OR,OR,OR,OR,OR
4618,9351,OR,OR,OR,OR,OR,OR,OR
4619,13205,OR,OR,OR,OR,OR,CG,CG
4620,32426,CG,CG,CG,CG,CG,CG,CG
4621,36353,OR,OR,OR,OR,OR,OR,OR
4622,15010,CG,CG,CG,CG,CG,CG,CG
4623,26322,CG,CG,CG,CG,CG,CG,CG
4624,2442,OR,OR,OR,OR,OR,OR,OR
4625,17265,OR,CG,CG,OR,OR,OR,OR
4626,36250,CG,CG,CG,CG,CG,CG,CG
4627,10036,CG,CG,CG,CG,CG,CG,CG
4628,1337,OR,OR,OR,OR,OR,OR,OR
4629,34099,OR,OR,OR,OR,OR,OR,OR
4630,7680,CG,CG,CG,CG,CG,CG,CG
4631,6948,OR,OR,OR,OR,OR,OR,OR
4632,23692,CG,CG,CG,CG,CG,CG,CG
4633,28427,CG,CG,CG,CG,CG,CG,CG
4634,23713,OR,OR,OR,OR,OR,OR,OR
4635,9929,OR,OR,OR,OR,OR,CG,OR
4636,34192,CG,CG,CG,CG,CG,CG,CG
4637,35287,OR,OR,OR,OR,OR,CG,OR
4638,38416,CG,CG,CG,CG,CG,CG,CG
4639,9159,OR,OR,OR,OR,OR,OR,OR
4640,17723,CG,OR,OR,CG,CG,CG,CG
4641,23073,OR,OR,OR,OR,OR,OR,OR
4642,21127,OR,CG,CG,OR,CG,OR,OR
4643,37789,OR,OR,OR,CG,OR,CG,CG
4644,1397,OR,OR,OR,CG,OR,OR,OR
4645,14276,CG,CG,CG,CG,CG,CG,CG
4646,24105,OR,CG,CG,CG,CG,CG,OR
4647,38778,OR,OR,OR,OR,OR,OR,OR
4648,14552,OR,OR,OR,OR,OR,OR,OR
4649,19224,CG,CG,CG,CG,CG,CG,CG
4650,21187,CG,CG,CG,CG,CG,CG,CG
4651,29987,OR,OR,OR,OR,OR,OR,OR
4652,28319,OR,OR,OR,OR,OR,OR,OR
4653,9841,CG,CG,CG,CG,CG,OR,CG
4654,7388,OR,OR,OR,OR,OR,OR,OR
4655,16307,CG,CG,CG,CG,CG,CG,CG
4656,1826,CG,CG,CG,CG,OR,CG,CG
4657,30902,OR,OR,OR,OR,OR,OR,OR
4658,12140,OR,OR,OR,OR,OR,OR,OR
4659,8116,CG,OR,OR,CG,OR,CG,CG
4660,28631,OR,OR,OR,OR,OR,CG,OR
4661,779,OR,OR,OR,OR,OR,CG,OR
4662,6326,CG,CG,CG,CG,CG,CG,CG
4663,3704,OR,OR,OR,OR,OR,OR,OR
4664,37728,CG,CG,CG,CG,CG,CG,CG
4665,38235,CG,CG,CG,CG,CG,CG,CG
4666,7781,OR,OR,OR,OR,OR,OR,OR
4667,26934,OR,OR,OR,OR,OR,OR,OR
4668,9206,OR,OR,OR,OR,OR,OR,OR
4669,39374,CG,CG,CG,CG,CG,CG,CG
4670,38002,OR,OR,OR,OR,OR,CG,OR
4671,23981,CG,CG,CG,CG,CG,CG,CG
4672,26203,OR,OR,OR,OR,OR,OR,OR
4673,21361,OR,CG,CG,CG,OR,CG,OR
4674,20266,CG,CG,CG,CG,CG,CG,CG
4675,28877,CG,CG,CG,CG,CG,CG,CG
4676,28968,CG,CG,CG,CG,CG,OR,OR
4677,21112,OR,OR,OR,OR,OR,OR,OR
4678,39362,CG,CG,CG,CG,CG,CG,CG
4679,39153,OR,OR,OR,OR,OR,OR,OR
4680,29449,CG,CG,CG,CG,CG,CG,OR
4681,20136,OR,OR,OR,OR,OR,OR,OR
4682,15937,OR,OR,OR,CG,CG,OR,OR
4683,13827,CG,CG,CG,CG,CG,CG,CG
4684,31012,OR,OR,OR,OR,OR,OR,OR
4685,19591,OR,OR,OR,OR,OR,OR,OR
4686,22241,CG,CG,CG,CG,CG,CG,CG
4687,21523,CG,CG,CG,CG,CG,CG,CG
4688,17571,CG,CG,CG,CG,CG,CG,CG
4689,28987,CG,CG,CG,CG,CG,CG,CG
4690,28749,OR,OR,OR,OR,OR,OR,CG
4691,22442,OR,OR,OR,OR,OR,OR,OR
4692,22181,OR,OR,OR,OR,OR,OR,OR
4693,25115,OR,OR,OR,OR,OR,OR,OR
4694,20016,OR,OR,OR,OR,OR,OR,OR
4695,39299,CG,CG,CG,CG,CG,CG,CG
4696,29727,CG,CG,CG,CG,CG,CG,CG
4697,38705,OR,OR,OR,OR,OR,OR,OR
4698,15393,OR,OR,OR,OR,OR,OR,OR
4699,31188,OR,OR,OR,OR,OR,OR,OR
4700,23159,OR,OR,OR,OR,OR,OR,OR
4701,18207,CG,CG,CG,CG,CG,CG,CG
4702,31744,OR,OR,OR,OR,OR,OR,OR
4703,25011,CG,CG,CG,CG,CG,CG,CG
4704,24695,CG,CG,CG,CG,CG,CG,CG
4705,11597,OR,OR,OR,OR,OR,OR,OR
4706,33822,OR,OR,OR,OR,OR,CG,CG
4707,28638,OR,OR,OR,OR,OR,OR,OR
4708,24539,CG,CG,CG,CG,CG,CG,CG
4709,28889,OR,OR,OR,OR,OR,OR,OR
4710,20412,CG,CG,CG,CG,CG,CG,CG
4711,7800,CG,CG,CG,OR,CG,CG,CG
4712,26786,OR,OR,OR,OR,OR,OR,OR
4713,26560,CG,CG,CG,CG,CG,CG,CG
4714,2363,OR,OR,OR,OR,OR,OR,OR
4715,7122,CG,CG,CG,OR,CG,CG,OR
4716,39516,CG,OR,OR,OR,OR,CG,CG
4717,37490,OR,OR,OR,OR,OR,CG,CG
4718,34723,CG,CG,CG,CG,CG,CG,CG
4719,7920,CG,CG,CG,CG,CG,CG,CG
4720,21970,OR,OR,OR,OR,OR,OR,CG
4721,1348,CG,CG,CG,CG,CG,CG,CG
4722,6062,CG,CG,CG,CG,CG,CG,CG
4723,7003,OR,OR,OR,OR,OR,OR,OR
4724,30315,OR,OR,OR,OR,OR,OR,OR
4725,17515,CG,CG,CG,CG,CG,CG,CG
4726,40249,OR,OR,OR,OR,OR,OR,OR
4727,8939,OR,OR,OR,OR,OR,OR,CG
4728,6874,OR,OR,OR,OR,OR,OR,OR
4729,21226,OR,CG,CG,CG,CG,OR,OR
4730,37210,CG,OR,OR,OR,OR,CG,CG
4731,16729,CG,CG,CG,CG,CG,CG,CG
4732,5115,CG,CG,CG,CG,CG,CG,CG
4733,29626,OR,OR,OR,OR,OR,OR,OR
4734,11020,OR,OR,OR,OR,OR,OR,OR
4735,15119,CG,CG,CG,CG,CG,CG,CG
4736,15718,CG,CG,CG,CG,CG,OR,OR
4737,12535,OR,OR,OR,OR,OR,OR,OR
4738,29476,OR,OR,OR,OR,OR,OR,OR
4739,23855,CG,CG,CG,CG,CG,OR,OR
4740,4040,CG,CG,CG,CG,CG,CG,CG
4741,9093,OR,OR,OR,OR,OR,OR,OR
4742,25468,CG,OR,OR,OR,OR,OR,OR
4743,39852,OR,OR,OR,OR,OR,OR,OR
4744,31172,OR,OR,OR,OR,OR,OR,OR
4745,977,CG,OR,OR,CG,CG,CG,CG
4746,21968,OR,OR,OR,OR,OR,OR,OR
4747,10527,OR,OR,OR,OR,OR,CG,OR
4748,20340,CG,CG,CG,CG,CG,CG,CG
4749,35055,OR,OR,OR,OR,OR,OR,OR
4750,4346,CG,CG,CG,OR,OR,OR,OR
4751,19316,CG,CG,CG,CG,CG,CG,CG
4752,17965,OR,OR,OR,OR,OR,OR,OR
4753,26688,OR,OR,OR,OR,OR,OR,OR
4754,20937,OR,OR,OR,OR,OR,OR,OR
4755,36490,CG,CG,CG,CG,CG,CG,CG
4756,29722,CG,CG,CG,CG,CG,CG,CG
4757,38422,OR,OR,OR,OR,OR,OR,OR
4758,10365,OR,OR,OR,OR,OR,OR,OR
4759,34734,OR,OR,OR,OR,OR,OR,OR
4760,5170,OR,OR,OR,OR,OR,OR,OR
4761,30245,OR,OR,OR,OR,OR,OR,OR
4762,7431,OR,OR,OR,OR,OR,OR,OR
4763,18457,OR,OR,OR,OR,OR,OR,OR
4764,25065,CG,CG,CG,CG,CG,CG,CG
4765,22196,CG,CG,CG,CG,CG,CG,CG
4766,28465,OR,OR,OR,CG,OR,CG,OR
4767,28728,CG,CG,CG,CG,CG,CG,CG
4768,37757,OR,OR,OR,OR,OR,OR,OR
4769,6972,OR,OR,OR,OR,OR,OR,OR
4770,29324,OR,CG,CG,CG,OR,CG,OR
4771,22951,CG,CG,CG,CG,CG,CG,CG
4772,30324,CG,CG,CG,CG,CG,CG,CG
4773,18871,OR,OR,OR,OR,OR,OR,OR
4774,8322,CG,CG,CG,CG,OR,CG,CG
4775,36440,CG,CG,CG,CG,CG,CG,CG
4776,25481,CG,CG,CG,CG,CG,CG,CG
4777,22629,OR,OR,OR,OR,OR,OR,OR
4778,19135,CG,CG,CG,CG,CG,CG,CG
4779,6119,OR,OR,OR,OR,OR,OR,OR
4780,927,OR,CG,CG,OR,CG,OR,OR
4781,32986,OR,OR,OR,CG,OR,OR,OR
4782,19348,CG,CG,CG,CG,CG,CG,CG
4783,12471,OR,CG,CG,CG,CG,CG,OR
4784,31040,CG,CG,CG,OR,OR,OR,OR
4785,15653,OR,OR,OR,OR,OR,OR,OR
4786,13174,CG,CG,CG,CG,CG,CG,CG
4787,33790,CG,OR,OR,OR,CG,CG,CG
4788,10921,CG,CG,CG,CG,CG,CG,CG
4789,30643,OR,OR,OR,OR,OR,OR,OR
4790,16144,OR,CG,CG,CG,OR,OR,OR
4791,28664,OR,OR,OR,OR,OR,OR,OR
4792,34191,CG,CG,CG,CG,CG,CG,CG
4793,15404,OR,OR,OR,OR,OR,OR,OR
4794,7738,CG,CG,CG,CG,CG,CG,CG
4795,23585,OR,OR,OR,OR,OR,OR,OR
4796,19960,CG,CG,CG,CG,CG,CG,CG
4797,23887,OR,OR,OR,CG,OR,OR,OR
4798,27756,CG,CG,CG,CG,CG,CG,CG
4799,10151,CG,CG,CG,CG,CG,CG,CG
4800,12591,CG,OR,OR,CG,CG,CG,CG
4801,13586,CG,CG,CG,CG,CG,CG,CG
4802,33341,CG,OR,OR,CG,CG,OR,OR
4803,38123,CG,CG,CG,CG,CG,CG,CG
4804,28869,CG,OR,OR,OR,CG,CG,CG
4805,1710,OR,OR,OR,OR,OR,OR,OR
4806,30053,CG,CG,CG,OR,OR,CG,CG
4807,26458,OR,OR,OR,OR,OR,OR,OR
4808,27219,CG,OR,OR,CG,OR,CG,OR
4809,28499,OR,OR,OR,OR,OR,OR,OR
4810,15415,OR,OR,OR,OR,OR,OR,OR
4811,6237,CG,CG,CG,CG,CG,CG,CG
4812,19371,OR,OR,OR,OR,OR,OR,OR
4813,7701,OR,OR,OR,OR,OR,OR,OR
4814,19211,OR,OR,OR,OR,OR,OR,OR
4815,32639,CG,CG,CG,CG,CG,CG,CG
4816,20062,CG,CG,CG,CG,CG,CG,CG
4817,3834,CG,CG,CG,CG,CG,CG,CG
4818,24438,CG,CG,CG,CG,CG,CG,CG
4819,4528,CG,CG,CG,CG,CG,CG,CG
4820,19535,CG,CG,CG,CG,OR,CG,CG
4821,33097,CG,CG,CG,CG,CG,CG,CG
4822,15054,OR,OR,OR,OR,OR,OR,OR
4823,7303,CG,CG,CG,CG,CG,CG,CG
4824,29322,OR,CG,CG,CG,CG,OR,OR
4825,27565,CG,CG,CG,CG,CG,CG,CG
4826,16780,CG,CG,CG,CG,CG,CG,CG
4827,5053,CG,CG,CG,CG,CG,CG,CG
4828,12865,CG,CG,CG,CG,CG,CG,CG
4829,21082,CG,CG,CG,CG,CG,CG,CG
4830,9976,CG,CG,CG,CG,CG,CG,CG
4831,19012,OR,OR,OR,OR,OR,OR,OR
4832,16247,CG,OR,OR,OR,OR,OR,OR
4833,317,CG,CG,CG,CG,CG,CG,CG
4834,2255,OR,CG,CG,CG,CG,OR,OR
4835,6433,CG,CG,CG,CG,CG,CG,CG
4836,31829,CG,CG,CG,CG,CG,CG,CG
4837,17134,OR,OR,OR,OR,OR,OR,OR
4838,5411,OR,OR,OR,OR,OR,OR,OR
4839,15518,CG,CG,CG,CG,CG,CG,CG
4840,23899,CG,CG,CG,CG,CG,CG,CG
4841,14928,OR,OR,OR,OR,OR,OR,OR
4842,18619,OR,OR,OR,OR,OR,OR,OR
4843,33100,CG,CG,CG,CG,CG,CG,CG
4844,28977,CG,CG,CG,CG,CG,CG,CG
4845,12361,CG,CG,CG,CG,CG,CG,CG
4846,30503,OR,CG,CG,OR,OR,OR,OR
4847,12596,CG,OR,OR,CG,CG,CG,OR
4848,6282,OR,OR,OR,OR,OR,OR,OR
4849,5199,CG,CG,CG,CG,CG,CG,CG
4850,13695,CG,OR,OR,OR,OR,CG,CG
4851,2867,CG,OR,OR,OR,OR,CG,OR
4852,12214,CG,CG,CG,OR,CG,CG,OR
4853,4416,OR,OR,OR,OR,OR,OR,OR
4854,25775,OR,OR,OR,OR,OR,OR,OR
4855,4193,CG,CG,CG,CG,CG,CG,OR
4856,16366,CG,CG,CG,CG,CG,CG,CG
4857,5954,CG,CG,CG,CG,CG,CG,CG
4858,24186,CG,OR,OR,CG,CG,CG,OR
4859,27316,OR,OR,OR,OR,OR,OR,OR
4860,19730,CG,CG,CG,CG,CG,OR,OR
4861,16466,OR,OR,OR,OR,OR,OR,OR
4862,22279,OR,OR,OR,CG,OR,OR,OR
4863,1696,OR,OR,OR,OR,OR,CG,OR
4864,5893,OR,CG,CG,CG,CG,CG,CG
4865,16875,OR,CG,CG,OR,CG,OR,OR
4866,6646,CG,OR,OR,OR,OR,CG,CG
4867,16230,CG,CG,CG,CG,CG,CG,OR
4868,18266,CG,CG,CG,CG,CG,CG,CG
4869,18180,OR,OR,OR,OR,OR,OR,OR
4870,35687,CG,CG,CG,OR,CG,CG,CG
4871,40275,OR,OR,OR,OR,OR,OR,OR
4872,30887,CG,CG,CG,CG,CG,CG,CG
4873,20736,OR,OR,OR,OR,OR,OR,OR
4874,36079,CG,CG,CG,CG,CG,CG,CG
4875,22992,CG,CG,CG,CG,CG,CG,CG
4876,26945,CG,CG,CG,CG,CG,CG,CG
4877,21749,CG,CG,CG,CG,CG,CG,CG
4878,23987,CG,CG,CG,CG,CG,CG,CG
4879,6340,OR,OR,OR,OR,OR,OR,OR
4880,26574,OR,OR,OR,OR,OR,OR,OR
